,SFAPO_OCN (carboscope) [Pmol/yr],SFCO2_FF (GCP-GridFED) [Pmol/yr],SFCO2_FF (OCO2-MIP) [Pmol/yr],SFCO2_OCN (MPI-SOM-FFN) [Pmol/yr],SFCO2_OCN (cesm_fosi_smyle) [Pmol/yr],SFN2_OCN (cesm_fosi_smyle) [Pmol/yr],SFN2_OCN (era5_shf) [Pmol/yr],SFO2_FF (GCP-GridFED) [Pmol/yr],SFO2_OCN (cesm_fosi_smyle) [Pmol/yr],SFO2_OCN (gk2001_R2016) [Pmol/yr]
2007-09-03 12:00:00,-1.2468803,0.675295,0.70015574,-0.09903886,-0.17673638,-0.14669377,-0.13175446,-0.9164428,-0.24906781,-0.25760585
2007-09-04 12:00:00,-1.1915045,0.6756907,0.7044324,-0.099514686,-0.19297914,-0.14172585,-0.12541303,-0.917143,-0.40439203,-0.25189048
2007-09-05 12:00:00,-1.1315542,0.67608666,0.7043801,-0.099990524,-0.17272878,-0.13675791,-0.1190717,-0.9178431,-0.44669324,-0.24617507
2007-09-06 12:00:00,-1.0671818,0.6764824,0.7037244,-0.100466326,-0.16471432,-0.13179,-0.112730294,-0.91854316,-0.37046456,-0.24045973
2007-09-07 12:00:00,-0.99857074,0.67687815,0.69620246,-0.100942165,-0.17543893,-0.12682205,-0.10638891,-0.9192433,-0.20242208,-0.23474431
2007-09-08 12:00:00,-0.92593294,0.67727387,0.6632621,-0.101417996,-0.15552379,-0.12185419,-0.100047566,-0.91994345,-0.20272847,-0.2290289
2007-09-09 12:00:00,-0.8495125,0.67766976,0.65615684,-0.1018938,-0.15874986,-0.11688628,-0.093706176,-0.9206435,-0.11375482,-0.22331353
2007-09-10 12:00:00,-0.7695793,0.6780655,0.70015574,-0.10236964,-0.16028114,-0.11191831,-0.08736478,-0.9213436,-0.0010695462,-0.2175982
2007-09-11 12:00:00,-0.6864313,0.6784614,0.7044324,-0.10284544,-0.1790703,-0.10695039,-0.081023425,-0.9220437,-0.03342848,-0.21188277
2007-09-12 12:00:00,-0.6003923,0.6788571,0.7043801,-0.10332128,-0.19892274,-0.10198246,-0.07468202,-0.92274386,-0.19135393,-0.2061674
2007-09-13 12:00:00,-0.51181036,0.67925286,0.7037244,-0.10379709,-0.21050638,-0.097014554,-0.06834064,-0.923444,-0.24469398,-0.200452
2007-09-14 12:00:00,-0.42105457,0.6796486,0.69620246,-0.1042729,-0.19765559,-0.09204662,-0.061999265,-0.924144,-0.18914364,-0.1947366
2007-09-15 12:00:00,-0.32851356,0.6800445,0.6632621,-0.10474873,-0.17068297,-0.08707871,-0.05565789,-0.9248442,-0.08627255,-0.18902127
2007-09-16 12:00:00,-0.23459186,0.68115234,0.65615684,-0.10577524,-0.16604866,-0.08269518,-0.048939407,-0.9265238,-0.0034768903,-0.1809154
2007-09-17 12:00:00,-0.13970697,0.68297225,0.70015574,-0.10770071,-0.18806101,-0.07889596,-0.04184385,-0.92918277,0.2157723,-0.17041907
2007-09-18 12:00:00,-0.04428602,0.6847922,0.7044324,-0.10962615,-0.18413857,-0.07509679,-0.034748312,-0.9318418,0.24955936,-0.1599227
2007-09-19 12:00:00,0.051238135,0.6866121,0.7043801,-0.11155159,-0.16540653,-0.071297616,-0.027652735,-0.93450093,0.2429741,-0.14942637
2007-09-20 12:00:00,0.14643104,0.68843204,0.7037244,-0.11347706,-0.14849208,-0.06749846,-0.020557174,-0.93715996,0.12589763,-0.13893005
2007-09-21 12:00:00,0.24085955,0.69025195,0.69620246,-0.115402505,-0.16009107,-0.06369929,-0.0134616345,-0.939819,0.13679942,-0.12843366
2007-09-22 12:00:00,0.33409742,0.6920718,0.6632621,-0.11732795,-0.16674049,-0.05990009,-0.0063660736,-0.94247806,0.23893252,-0.11793734
2007-09-23 12:00:00,0.42572784,0.6938919,0.65615684,-0.11925341,-0.202721,-0.05610091,0.00072948943,-0.9451372,0.22110659,-0.10744101
2007-09-24 12:00:00,0.51535153,0.69571173,0.70015574,-0.12117886,-0.22664486,-0.052301753,0.007825042,-0.94779605,0.25342557,-0.09694468
2007-09-25 12:00:00,0.6025886,0.6975316,0.7044324,-0.12310433,-0.24298859,-0.048502564,0.014920616,-0.95045525,0.2774913,-0.0864483
2007-09-26 12:00:00,0.6870816,0.6993516,0.7043801,-0.12502977,-0.23219515,-0.044703376,0.02201616,-0.9531143,0.14654344,-0.07595199
2007-09-27 12:00:00,0.7685005,0.7011715,0.7037244,-0.12695524,-0.21298194,-0.040904213,0.029111717,-0.9557734,0.13483006,-0.06545564
2007-09-28 12:00:00,0.84654695,0.70299137,0.69620246,-0.12888068,-0.21025333,-0.037105035,0.036207292,-0.9584323,0.28598633,-0.05495933
2007-09-29 12:00:00,0.9209566,0.7048114,0.6632621,-0.13080612,-0.21352719,-0.033305865,0.04330284,-0.9610914,0.3976913,-0.044462986
2007-09-30 12:00:00,0.99150103,0.70663136,0.65615684,-0.1327316,-0.21432267,-0.029506685,0.05039838,-0.9637504,0.30246744,-0.033966623
2007-10-01 12:00:00,1.0579877,0.7084512,0.70698416,-0.13465704,-0.22135304,-0.025707493,0.05749397,-0.96640956,0.25238565,-0.0234703
2007-10-02 12:00:00,1.1202757,0.7102712,0.71125597,-0.13658248,-0.2237705,-0.021908332,0.0645895,-0.96906847,0.18616809,-0.012973994
2007-10-03 12:00:00,1.1782626,0.71209115,0.7112044,-0.13850795,-0.21975791,-0.018109156,0.07168508,-0.9717275,0.22145726,-0.002477611
2007-10-04 12:00:00,1.2318902,0.713911,0.7105571,-0.14043339,-0.2188536,-0.0143099595,0.07878063,-0.9743865,0.23862793,0.008018727
2007-10-05 12:00:00,1.2811441,0.715731,0.70308316,-0.14235884,-0.2206547,-0.010510787,0.08587617,-0.97704566,0.2507586,0.01851503
2007-10-06 12:00:00,1.3260539,0.71755093,0.66973966,-0.14428431,-0.23852979,-0.0067116036,0.09297173,-0.97970474,0.30404687,0.029011415
2007-10-07 12:00:00,1.3666905,0.7193708,0.6623691,-0.14620978,-0.25872138,-0.0029124352,0.10006731,-0.98236376,0.29259104,0.039507736
2007-10-08 12:00:00,1.4031663,0.7211907,0.70698416,-0.14813522,-0.24666893,0.000886737,0.10716284,-0.98502284,0.4554198,0.050004054
2007-10-09 12:00:00,1.4356301,0.7230107,0.71125597,-0.15006065,-0.22739157,0.004685917,0.11425845,-0.9876818,0.6220648,0.060500406
2007-10-10 12:00:00,1.4642651,0.7248306,0.7112044,-0.15198612,-0.21753024,0.008485089,0.121353984,-0.9903409,0.62202936,0.07099675
2007-10-11 12:00:00,1.4892848,0.72665054,0.7105571,-0.15391156,-0.22951849,0.012284246,0.12844959,-0.9929999,0.5910758,0.08149308
2007-10-12 12:00:00,1.5109282,0.7284705,0.70308316,-0.15583701,-0.24886328,0.016083442,0.13554512,-0.99565905,0.6599385,0.0919894
2007-10-13 12:00:00,1.5294559,0.7302904,0.66973966,-0.15776251,-0.26366305,0.019882614,0.14264064,-0.998318,0.65867215,0.10248577
2007-10-14 12:00:00,1.5451425,0.7321103,0.6623691,-0.15968794,-0.25551987,0.023681771,0.14973627,-1.000977,0.68086505,0.112982094
2007-10-15 12:00:00,1.558275,0.73393023,0.70698416,-0.16161339,-0.2498597,0.027480975,0.15683173,-1.003636,0.74351335,0.12347839
2007-10-16 12:00:00,1.5691428,0.7357502,0.71125597,-0.16353886,-0.25846043,0.031280115,0.16392735,-1.0062951,0.67662144,0.13397476
2007-10-17 12:00:00,1.5780343,0.73608375,0.7112044,-0.1602238,-0.26496232,0.032652184,0.16891521,-1.0069169,0.55391806,0.14438336
2007-10-18 12:00:00,1.5852323,0.7364173,0.7105571,-0.1607904,-0.2661261,0.034024224,0.17390302,-1.0075386,0.6313926,0.1547918
2007-10-19 12:00:00,1.591005,0.73675096,0.70308316,-0.161357,-0.2780278,0.03539628,0.17889085,-1.0081602,0.61920345,0.16520041
2007-10-20 12:00:00,1.5956041,0.7370845,0.66973966,-0.1619236,-0.28609315,0.036768343,0.18387869,-1.0087818,0.64528155,0.17560895
2007-10-21 12:00:00,1.5992582,0.73741806,0.6623691,-0.16249016,-0.2909467,0.038140375,0.18886656,-1.0094036,0.7275464,0.18601748
2007-10-22 12:00:00,1.6021694,0.73775166,0.70698416,-0.16305676,-0.2830932,0.039512437,0.19385439,-1.0100251,0.8068152,0.19642603
2007-10-23 12:00:00,1.6045091,0.73808527,0.71125597,-0.16362336,-0.2755253,0.040884443,0.19884227,-1.0106469,0.7362714,0.20683454
2007-10-24 12:00:00,1.6064144,0.7384188,0.7112044,-0.16418995,-0.28220087,0.042256504,0.20383008,-1.0112686,0.76302266,0.21724316
2007-10-25 12:00:00,1.6079862,0.73875237,0.7105571,-0.16475655,-0.28905532,0.043628495,0.20881794,-1.0118903,0.789142,0.22765172
2007-10-26 12:00:00,1.609288,0.739086,0.70308316,-0.16532315,-0.28756166,0.045000594,0.2138058,-1.012512,0.7182049,0.2380602
2007-10-27 12:00:00,1.6103444,0.7394195,0.66973966,-0.16588974,-0.2915061,0.046372626,0.2187936,-1.0131336,0.8512758,0.24846874
2007-10-28 12:00:00,1.6111417,0.73975307,0.6623691,-0.16645636,-0.2831561,0.04774467,0.22378145,-1.0137553,0.9487942,0.25887722
2007-10-29 12:00:00,1.6116288,0.7400867,0.70698416,-0.16702294,-0.2720642,0.049116723,0.22876938,-1.014377,0.8836716,0.2692858
2007-10-30 12:00:00,1.6117196,0.7404202,0.71125597,-0.16758955,-0.24395226,0.050488744,0.23375718,-1.0149987,0.91756654,0.2796944
2007-10-31 12:00:00,1.6113003,0.7407538,0.7112044,-0.16815615,-0.24227855,0.051860813,0.23874508,-1.0156205,0.83227235,0.29010293
2007-11-01 12:00:00,1.6102178,0.7410875,0.7380812,-0.16872275,-0.26730362,0.053232893,0.24373275,-1.016242,0.7902307,0.3005114
2007-11-02 12:00:00,1.608297,0.74142104,0.7303011,-0.16928932,-0.27466953,0.05460489,0.24872068,-1.0168637,0.8356168,0.31092
2007-11-03 12:00:00,1.6053408,0.74175453,0.69548047,-0.1698559,-0.27718487,0.055976942,0.25370854,-1.0174854,0.9154836,0.3213285
2007-11-04 12:00:00,1.6011362,0.74208814,0.6878617,-0.17042251,-0.29188555,0.05734911,0.25869644,-1.0181072,1.0847919,0.33173716
2007-11-05 12:00:00,1.5954589,0.74242175,0.73437357,-0.17098911,-0.28682682,0.058721002,0.2636843,-1.0187287,1.0420339,0.3421455
2007-11-06 12:00:00,1.5880808,0.74275535,0.7387526,-0.17155571,-0.2763029,0.060093064,0.26867202,-1.0193504,0.8942771,0.35255417
2007-11-07 12:00:00,1.5787747,0.7430889,0.7387034,-0.1721223,-0.26893884,0.06146504,0.27365994,-1.0199722,0.89433116,0.36296275
2007-11-08 12:00:00,1.5673202,0.74342245,0.7380812,-0.1726889,-0.27526852,0.062837146,0.27864775,-1.0205939,0.8820991,0.3733713
2007-11-09 12:00:00,1.5535103,0.74375606,0.7303011,-0.17325549,-0.27508405,0.0642092,0.2836356,-1.0212156,0.9371813,0.3837798
2007-11-10 12:00:00,1.537157,0.7440896,0.69548047,-0.17382209,-0.28227758,0.0655812,0.28862336,-1.0218371,0.8959179,0.3941883
2007-11-11 12:00:00,1.518098,0.74442315,0.6878617,-0.1743887,-0.3004794,0.0669533,0.29361132,-1.0224588,0.9459194,0.4045968
2007-11-12 12:00:00,1.4962012,0.7447568,0.73437357,-0.1749553,-0.31384113,0.06832536,0.29859915,-1.0230805,1.0591525,0.41500553
2007-11-13 12:00:00,1.4713687,0.74509037,0.7387526,-0.17552187,-0.30049407,0.06969732,0.303587,-1.0237023,1.1270816,0.42541397
2007-11-14 12:00:00,1.4435438,0.7454239,0.7387034,-0.17608848,-0.30077115,0.07106943,0.30857477,-1.0243238,1.1635437,0.43582255
2007-11-15 12:00:00,1.4127105,0.74575746,0.7380812,-0.17665507,-0.30150712,0.07244147,0.31356266,-1.0249456,1.0101879,0.44623104
2007-11-16 12:00:00,1.3789011,0.74679714,0.7303011,-0.17188686,-0.29100534,0.073149204,0.31712833,-1.026509,0.9458533,0.45486698
2007-11-17 12:00:00,1.3421931,0.7485429,0.69548047,-0.17157723,-0.32812586,0.07319284,0.31927168,-1.0290143,1.0100476,0.46173
2007-11-18 12:00:00,1.3027134,0.75028867,0.6878617,-0.17126757,-0.37383586,0.073236495,0.32141504,-1.0315197,0.9087334,0.46859327
2007-11-19 12:00:00,1.2606375,0.7520344,0.73437357,-0.17095794,-0.36118054,0.07328008,0.32355845,-1.0340248,0.78234756,0.4754563
2007-11-20 12:00:00,1.216188,0.75378025,0.7387526,-0.17064828,-0.3751861,0.07332363,0.32570183,-1.0365301,0.7512377,0.48231938
2007-11-21 12:00:00,1.1696354,0.755526,0.7387034,-0.17033862,-0.3793064,0.07336729,0.32784528,-1.0390356,0.8050266,0.48918244
2007-11-22 12:00:00,1.1212909,0.75727177,0.7380812,-0.17002895,-0.34876296,0.07341081,0.3299887,-1.0415409,0.84028107,0.49604562
2007-11-23 12:00:00,1.071504,0.7590175,0.7303011,-0.16971931,-0.32873186,0.07345432,0.33213213,-1.0440462,0.71228623,0.5029089
2007-11-24 12:00:00,1.0206596,0.7607632,0.69548047,-0.16940966,-0.32635504,0.073497936,0.33427534,-1.0465512,0.6528471,0.5097719
2007-11-25 12:00:00,0.9691714,0.76250905,0.6878617,-0.1691,-0.33441043,0.07354156,0.33641887,-1.0490566,0.6880408,0.51663494
2007-11-26 12:00:00,0.9174764,0.7642548,0.73437357,-0.16879036,-0.32144347,0.07358517,0.3385622,-1.0515618,0.6718868,0.52349836
2007-11-27 12:00:00,0.8660274,0.7660005,0.7387526,-0.16848071,-0.3124344,0.07362879,0.3407056,-1.0540671,0.6054441,0.5303614
2007-11-28 12:00:00,0.8152878,0.76774627,0.7387034,-0.16817108,-0.31373358,0.07367234,0.3428489,-1.0565726,0.6640673,0.53722435
2007-11-29 12:00:00,0.76572233,0.76949203,0.7380812,-0.16786142,-0.3240713,0.07371592,0.3449924,-1.0590777,0.7514988,0.5440876
2007-11-30 12:00:00,0.71779317,0.77123785,0.7303011,-0.16755176,-0.30245468,0.073759444,0.34713575,-1.061583,0.690869,0.5509507
2007-12-01 12:00:00,0.6719537,0.77298355,0.71863973,-0.16724211,-0.30244526,0.07380307,0.34927928,-1.0640882,0.65562433,0.5578139
2007-12-02 12:00:00,0.6286278,0.7747293,0.7106316,-0.16693245,-0.32414547,0.07384668,0.35142258,-1.0665935,0.7784907,0.56467694
2007-12-03 12:00:00,0.58821803,0.7764751,0.7589102,-0.16662279,-0.3363835,0.07389026,0.353566,-1.0690988,0.88655853,0.57154024
2007-12-04 12:00:00,0.55109125,0.7782209,0.76354015,-0.16631313,-0.35168678,0.073933914,0.35570952,-1.0716041,0.75887126,0.5784032
2007-12-05 12:00:00,0.51757556,0.7799666,0.7634901,-0.1660035,-0.33775043,0.07397746,0.35785276,-1.0741094,0.66247004,0.58526623
2007-12-06 12:00:00,0.48795575,0.7817124,0.7628566,-0.16569385,-0.3345498,0.07402096,0.35999617,-1.0766147,0.8570141,0.5921294
2007-12-07 12:00:00,0.46246675,0.7834582,0.75479686,-0.16538419,-0.332072,0.0740646,0.36213955,-1.07912,0.9369482,0.5989927
2007-12-08 12:00:00,0.4412896,0.78520393,0.71863973,-0.16507454,-0.33288345,0.07410821,0.36428294,-1.0816251,0.83611435,0.60585564
2007-12-09 12:00:00,0.42455018,0.7869497,0.7106316,-0.16476488,-0.32912508,0.07415174,0.36642638,-1.0841304,0.67511505,0.612719
2007-12-10 12:00:00,0.41231602,0.7886955,0.7589102,-0.16445522,-0.31527385,0.07419542,0.36856973,-1.0866358,0.6690972,0.61958206
2007-12-11 12:00:00,0.40459463,0.7904413,0.76354015,-0.1641456,-0.28486106,0.07423907,0.3707131,-1.089141,0.70753413,0.62644494
2007-12-12 12:00:00,0.40133575,0.79218704,0.7634901,-0.16383594,-0.2762692,0.07428252,0.37285647,-1.0916463,0.7735768,0.6333083
2007-12-13 12:00:00,0.4024296,0.7939328,0.7628566,-0.16352628,-0.32703686,0.07432614,0.37499985,-1.0941516,0.57311815,0.64017135
2007-12-14 12:00:00,0.40771118,0.79567856,0.75479686,-0.16321664,-0.319561,0.07436972,0.3771432,-1.0966568,0.40002555,0.6470345
2007-12-15 12:00:00,0.41696075,0.79742426,0.71863973,-0.16290697,-0.3122426,0.074413374,0.37928677,-1.0991622,0.576598,0.65389764
2007-12-16 12:00:00,0.42990854,0.7991701,0.7106316,-0.16259734,-0.3238043,0.07445686,0.3814303,-1.1016674,0.52137923,0.6607609
2007-12-17 12:00:00,0.44623983,0.800194,0.7589102,-0.16157933,-0.32598945,0.074521996,0.38113818,-1.1030929,0.4988042,0.6603211
2007-12-18 12:00:00,0.46559858,0.80121803,0.76354015,-0.16113625,-0.301722,0.07458712,0.38084614,-1.1045184,0.60221684,0.6598812
2007-12-19 12:00:00,0.48759398,0.80224204,0.7634901,-0.1606932,-0.27162796,0.07465216,0.38055432,-1.1059439,0.5832158,0.65944153
2007-12-20 12:00:00,0.5118064,0.8032661,0.7628566,-0.16025013,-0.27107632,0.07471729,0.3802624,-1.1073695,0.5781544,0.65900177
2007-12-21 12:00:00,0.5377935,0.80429,0.75479686,-0.15980706,-0.29272354,0.07478235,0.37997046,-1.1087952,0.63014716,0.6585618
2007-12-22 12:00:00,0.5650971,0.80531406,0.71863973,-0.15936396,-0.31734753,0.074847415,0.37967855,-1.1102207,0.75137675,0.658122
2007-12-23 12:00:00,0.5932503,0.8063381,0.7106316,-0.15892091,-0.32492283,0.074912556,0.37938645,-1.1116462,0.6462601,0.6576824
2007-12-24 12:00:00,0.62178457,0.807362,0.7589102,-0.15847786,-0.32988387,0.074977584,0.37909457,-1.1130716,0.32363945,0.6572425
2007-12-25 12:00:00,0.65023595,0.8083861,0.76354015,-0.15803476,-0.32426706,0.07504275,0.3788026,-1.1144972,0.3978877,0.65680283
2007-12-26 12:00:00,0.6781535,0.80941004,0.7634901,-0.15759172,-0.2954139,0.07510772,0.3785107,-1.1159227,0.6134319,0.6563632
2007-12-27 12:00:00,0.70510393,0.810434,0.7628566,-0.15714864,-0.29418752,0.0751729,0.3782187,-1.1173482,0.6929826,0.6559234
2007-12-28 12:00:00,0.7306789,0.811458,0.75479686,-0.15670557,-0.28396928,0.075237975,0.37792695,-1.1187737,0.58739,0.6554834
2007-12-29 12:00:00,0.75449944,0.812482,0.71863973,-0.15626253,-0.30873537,0.07530307,0.37763473,-1.1201993,0.44088283,0.6550437
2007-12-30 12:00:00,0.7762235,0.81350607,0.7106316,-0.15581943,-0.32075217,0.075368166,0.37734288,-1.1216248,0.06966233,0.65460384
2007-12-31 12:00:00,0.7955476,0.81453,0.7589102,-0.15537636,-0.3195207,0.07543317,0.377051,-1.1230503,0.0903721,0.6541644
2008-01-01 12:00:00,0.8121947,0.8155541,0.75793755,-0.1549333,-0.32123196,0.07549824,0.37675926,-1.124476,0.25082788,0.65372443
2008-01-02 12:00:00,0.8259628,0.81657803,0.7578827,-0.15449023,-0.31601882,0.07556346,0.37646714,-1.1259015,0.22399043,0.6532847
2008-01-03 12:00:00,0.83671576,0.81760204,0.75718695,-0.15404716,-0.32716513,0.07562841,0.37617502,-1.1273268,0.29396072,0.6528448
2008-01-04 12:00:00,0.8443422,0.818626,0.74948543,-0.1536041,-0.30142835,0.075693525,0.37588313,-1.1287525,0.38188896,0.6524052
2008-01-05 12:00:00,0.8487806,0.81965005,0.71395856,-0.15316105,-0.26224497,0.07575869,0.37559125,-1.130178,0.44494888,0.6519652
2008-01-06 12:00:00,0.85002106,0.8206741,0.70517445,-0.15271796,-0.24606924,0.075823694,0.3752994,-1.1316035,0.43915367,0.6515255
2008-01-07 12:00:00,0.8481028,0.821698,0.75304186,-0.15227488,-0.24047485,0.07588885,0.37500742,-1.133029,0.6064371,0.6510858
2008-01-08 12:00:00,0.8431138,0.822722,0.75793755,-0.15183184,-0.2477882,0.07595389,0.3747154,-1.1344546,0.6219909,0.65064585
2008-01-09 12:00:00,0.8351873,0.82374597,0.7578827,-0.15138875,-0.2474919,0.07601899,0.3744234,-1.1358801,0.43583745,0.6502064
2008-01-10 12:00:00,0.82449985,0.82477003,0.75718695,-0.1509457,-0.2583174,0.07608402,0.37413138,-1.1373057,0.53209835,0.6497665
2008-01-11 12:00:00,0.81126714,0.82579404,0.74948543,-0.15050264,-0.2655443,0.07614922,0.37383956,-1.1387311,0.62017435,0.6493267
2008-01-12 12:00:00,0.7957404,0.82681805,0.71395856,-0.15005955,-0.2780051,0.07621419,0.37354758,-1.1401566,0.5590596,0.648887
2008-01-13 12:00:00,0.7781999,0.827842,0.70517445,-0.14961648,-0.29307973,0.07627934,0.37325567,-1.1415823,0.3476286,0.64844704
2008-01-14 12:00:00,0.7589543,0.828866,0.75304186,-0.14917341,-0.3103076,0.076344445,0.3729637,-1.1430078,0.14316852,0.6480073
2008-01-15 12:00:00,0.73832995,0.8298901,0.75793755,-0.14873034,-0.30995947,0.076409444,0.3726717,-1.1444333,0.15962505,0.64756745
2008-01-16 12:00:00,0.7166694,0.83091414,0.7578827,-0.1482873,-0.30982575,0.07647458,0.37237996,-1.1458588,0.3179169,0.6471277
2008-01-17 12:00:00,0.69432396,0.8283537,0.75718695,-0.14835124,-0.2931125,0.07303022,0.36520785,-1.1422392,0.37041828,0.6396366
2008-01-18 12:00:00,0.6716495,0.8257934,0.74948543,-0.14844741,-0.26560962,0.06958589,0.35803607,-1.1386198,0.36935213,0.6321452
2008-01-19 12:00:00,0.64899933,0.82323307,0.71395856,-0.1485436,-0.2549659,0.0661415,0.35086414,-1.1350003,0.44242907,0.62465405
2008-01-20 12:00:00,0.6267199,0.82067275,0.70517445,-0.14863975,-0.25748703,0.06269717,0.34369206,-1.1313809,0.42659625,0.61716276
2008-01-21 12:00:00,0.60514593,0.8181124,0.75304186,-0.14873596,-0.24292375,0.05925278,0.33652037,-1.1277615,0.20588171,0.60967153
2008-01-22 12:00:00,0.5845953,0.81555206,0.75793755,-0.14883213,-0.23158947,0.055808455,0.3293484,-1.1241418,0.07265044,0.6021804
2008-01-23 12:00:00,0.5653635,0.81299174,0.7578827,-0.14892831,-0.25651065,0.052364126,0.32217655,-1.1205224,-0.1218858,0.5946889
2008-01-24 12:00:00,0.54772216,0.81043136,0.75718695,-0.14902449,-0.27420416,0.04891989,0.31500447,-1.1169031,-0.4934195,0.58719784
2008-01-25 12:00:00,0.5319139,0.807871,0.74948543,-0.14912066,-0.28869855,0.045475442,0.30783263,-1.1132834,-0.56777203,0.57970655
2008-01-26 12:00:00,0.5181488,0.8053107,0.71395856,-0.14921683,-0.24521376,0.042031106,0.3006607,-1.109664,-0.2390249,0.57221526
2008-01-27 12:00:00,0.5066025,0.80275035,0.70517445,-0.14931302,-0.19846581,0.038586758,0.29348883,-1.1060445,-0.020714356,0.56472397
2008-01-28 12:00:00,0.49741563,0.80019003,0.75304186,-0.1494092,-0.21195179,0.0351423,0.28631693,-1.102425,-0.14993362,0.5572328
2008-01-29 12:00:00,0.4906916,0.79762965,0.75793755,-0.14950536,-0.23845686,0.031698033,0.27914506,-1.0988057,-0.26157883,0.54974145
2008-01-30 12:00:00,0.48649526,0.79506934,0.7578827,-0.14960155,-0.24914342,0.028253615,0.27197307,-1.095186,-0.22219656,0.54225034
2008-01-31 12:00:00,0.48484936,0.7925091,0.75718695,-0.14969772,-0.23371676,0.024809284,0.26480114,-1.0915666,-0.122388884,0.534759
2008-02-01 12:00:00,0.48574254,0.7899486,0.7549519,-0.14979391,-0.20899373,0.021364925,0.25762922,-1.0879471,0.018003695,0.5272678
2008-02-02 12:00:00,0.4891303,0.78738827,0.7189513,-0.14989008,-0.21182095,0.017920563,0.2504573,-1.0843275,0.04712702,0.5197766
2008-02-03 12:00:00,0.49492535,0.784828,0.7106567,-0.14998627,-0.21594425,0.014476174,0.24328536,-1.0807081,0.2599794,0.51228523
2008-02-04 12:00:00,0.50300545,0.78226763,0.75887764,-0.15008244,-0.20815417,0.011031874,0.23611352,-1.0770887,0.433244,0.5047938
2008-02-05 12:00:00,0.51321787,0.77970725,0.7636364,-0.15017861,-0.19988705,0.0075875516,0.22894162,-1.0734692,0.32019502,0.49730262
2008-02-06 12:00:00,0.525377,0.77714694,0.76358324,-0.15027481,-0.20305917,0.004143284,0.22176962,-1.0698497,0.20693555,0.48981148
2008-02-07 12:00:00,0.53927016,0.7745867,0.7629069,-0.15037099,-0.2302654,0.000698847,0.21459776,-1.06623,0.1130705,0.4823201
2008-02-08 12:00:00,0.5546609,0.7720264,0.7549519,-0.15046714,-0.20711449,-0.0027454954,0.20742583,-1.0626109,-0.058779646,0.474829
2008-02-09 12:00:00,0.5712906,0.769466,0.7189513,-0.15056333,-0.19219589,-0.006189921,0.20025402,-1.0589913,-0.14563566,0.46733755
2008-02-10 12:00:00,0.5888815,0.76690567,0.7106567,-0.15065952,-0.20483099,-0.0096342275,0.19308195,-1.0553719,0.068180196,0.4598464
2008-02-11 12:00:00,0.60714215,0.76434535,0.75887764,-0.1507557,-0.23625235,-0.013078637,0.18591006,-1.0517522,0.01509774,0.45235524
2008-02-12 12:00:00,0.62576973,0.76178503,0.7636364,-0.15085186,-0.2593072,-0.01652298,0.17873818,-1.0481328,-0.09874017,0.444864
2008-02-13 12:00:00,0.6444521,0.75922465,0.76358324,-0.15094805,-0.2582146,-0.019967211,0.17156631,-1.0445133,-0.36049965,0.4373726
2008-02-14 12:00:00,0.6628738,0.7566642,0.7629069,-0.15104422,-0.25930086,-0.023411637,0.16439441,-1.0408939,-0.3035866,0.4298814
2008-02-15 12:00:00,0.6807189,0.754104,0.7549519,-0.15114039,-0.21325053,-0.025306076,0.15722251,-1.0372742,-0.11707156,0.42239022
2008-02-16 12:00:00,0.6976725,0.75477976,0.7189513,-0.15185863,-0.20500202,-0.025650676,0.15369593,-1.038123,-0.11184565,0.40966624
2008-02-17 12:00:00,0.71342665,0.75545543,0.7106567,-0.15255693,-0.22619763,-0.02599529,0.15016927,-1.038972,-0.122174755,0.3969422
2008-02-18 12:00:00,0.72768104,0.75613123,0.75887764,-0.15325525,-0.22656026,-0.026339805,0.14664276,-1.0398207,-0.08712776,0.3842181
2008-02-19 12:00:00,0.74014896,0.756807,0.7636364,-0.15395354,-0.21934564,-0.02668435,0.14311618,-1.0406694,-0.023611965,0.37149417
2008-02-20 12:00:00,0.75055647,0.7574827,0.76358324,-0.15465184,-0.19543713,-0.027028903,0.13958971,-1.0415183,-0.07647007,0.35877013
2008-02-21 12:00:00,0.7586489,0.7581585,0.7629069,-0.15535015,-0.19411692,-0.027373482,0.13606301,-1.0423669,-0.17178932,0.346046
2008-02-22 12:00:00,0.7641903,0.7588342,0.7549519,-0.15604846,-0.21120274,-0.027718032,0.13253656,-1.0432158,-0.13109222,0.33332208
2008-02-23 12:00:00,0.7669676,0.75951004,0.7189513,-0.15674673,-0.24857922,-0.028062608,0.12900992,-1.0440645,-0.34198946,0.32059813
2008-02-24 12:00:00,0.766792,0.7601857,0.7106567,-0.15744506,-0.20702639,-0.028407155,0.12548341,-1.0449133,-0.31145573,0.30787405
2008-02-25 12:00:00,0.76350033,0.7608615,0.75887764,-0.15814334,-0.1508831,-0.028751705,0.12195681,-1.0457621,-0.141292,0.29515007
2008-02-26 12:00:00,0.7569586,0.76153725,0.7636364,-0.15884164,-0.1586803,-0.029096285,0.118430294,-1.0466108,-0.035297252,0.28242603
2008-02-27 12:00:00,0.7470623,0.7622131,0.76358324,-0.15953997,-0.17952631,-0.029440828,0.11490369,-1.0474596,-0.16956507,0.269702
2008-02-28 12:00:00,0.73373616,0.7628888,0.7629069,-0.16023827,-0.1493149,-0.029785393,0.111377165,-1.0483084,-0.0907051,0.25697795
